"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MAX"
"17450","3041","3041","3041","0.0041573737","0.0041573737","0.0041573737","3041","3041","3041","0.0040822406","0.0040822406","0.0040822406","3041","3041","3041","0.004180479","0.004180479","0.004180479","3041","3041","3041","0.004231292","0.004231292","0.004231292","3041","3041","3041","0.004199255","0.004199255","0.004199255","3041","3041","3041","0.0041297367","0.0041297367","0.0041297367","3041","3041","3041","0.0040648584","0.0040648584","0.0040648584","3041","3041","3041","0.004052518","0.004052518","0.004052518","3041","3041","3041","0.0040663225","0.0040663225","0.0040663225","3041","3041","3041","0.0041314396","0.0041314396","0.0041314396"
"17500","3050","3050","3050","0.004177513","0.004177513","0.004177513","3050","3050","3050","0.0041586338","0.0041586338","0.0041586338","3050","3050","3050","0.0041674245","0.0041674245","0.0041674245","3050","3050","3050","0.004186622","0.004186622","0.004186622","3050","3050","3050","0.0055873785","0.0055873785","0.0055873785","3050","3050","3050","0.004211109","0.004211109","0.004211109","3050","3050","3050","0.004148109","0.004148109","0.004148109","3050","3050","3050","0.0040271343","0.0040271343","0.0040271343","3050","3050","3050","0.004126167","0.004126167","0.004126167","3050","3050","3050","0.0041381815","0.0041381815","0.0041381815"
"17550","3059","3059","3059","0.0040574097","0.0040574097","0.0040574097","3059","3059","3059","0.005225547","0.005225547","0.005225547","3059","3059","3059","0.0041569676","0.0041569676","0.0041569676","3059","3059","3059","0.0041276333","0.0041276333","0.0041276333","3059","3059","3059","0.0043879366","0.0043879366","0.0043879366","3059","3059","3059","0.0042201844","0.0042201844","0.0042201844","3059","3059","3059","0.004101028","0.004101028","0.004101028","3059","3059","3059","0.0040499847","0.0040499847","0.0040499847","3059","3059","3059","0.0042105755","0.0042105755","0.0042105755","3059","3059","3059","0.004119077","0.004119077","0.004119077"
"17600","3068","3068","3068","0.0040616547","0.0040616547","0.0040616547","3068","3068","3068","0.004152717","0.004152717","0.004152717","3068","3068","3068","0.004266281","0.004266281","0.004266281","3068","3068","3068","0.0041143503","0.0041143503","0.0041143503","3068","3068","3068","0.0044023897","0.0044023897","0.0044023897","3068","3068","3068","0.004204035","0.004204035","0.004204035","3068","3068","3068","0.0041769817","0.0041769817","0.0041769817","3068","3068","3068","0.0040413574","0.0040413574","0.0040413574","3068","3068","3068","0.004104914","0.004104914","0.004104914","3068","3068","3068","0.004140644","0.004140644","0.004140644"
"17650","3078","3078","3078","0.0040968675","0.0040968675","0.0040968675","3078","3078","3078","0.0051619434","0.0051619434","0.0051619434","3078","3078","3078","0.004292866","0.004292866","0.004292866","3078","3078","3078","0.0043606116","0.0043606116","0.0043606116","3078","3078","3078","0.0041717696","0.0041717696","0.0041717696","3078","3078","3078","0.00417906","0.00417906","0.00417906","3079","3079","3079","0.0040610754","0.0040610754","0.0040610754","3078","3078","3078","0.0040449346","0.0040449346","0.0040449346","3078","3078","3078","0.0041255234","0.0041255234","0.0041255234","3078","3078","3078","0.004129966","0.004129966","0.004129966"
"17700","3087","3087","3087","0.0040923273","0.0040923273","0.0040923273","3087","3087","3087","0.005103509","0.005103509","0.005103509","3087","3087","3087","0.004229443","0.004229443","0.004229443","3087","3087","3087","0.0042127403","0.0042127403","0.0042127403","3087","3087","3087","0.004169433","0.004169433","0.004169433","3087","3087","3087","0.004657091","0.004657091","0.004657091","3088","3088","3088","0.0040527377","0.0040527377","0.0040527377","3087","3087","3087","0.0040661767","0.0040661767","0.0040661767","3087","3087","3087","0.004143258","0.004143258","0.004143258","3087","3087","3087","0.0041169594","0.0041169594","0.0041169594"
"17750","3096","3096","3096","0.0040588975","0.0040588975","0.0040588975","3096","3096","3096","0.0041516717","0.0041516717","0.0041516717","3096","3096","3096","0.00418489","0.00418489","0.00418489","3096","3096","3096","0.0043789283","0.0043789283","0.0043789283","3096","3096","3096","0.004214036","0.004214036","0.004214036","3096","3096","3096","0.005375748","0.005375748","0.005375748","3097","3097","3097","0.0040527624","0.0040527624","0.0040527624","3096","3096","3096","0.0047996202","0.0047996202","0.0047996202","3096","3096","3096","0.0041030543","0.0041030543","0.0041030543","3096","3096","3096","0.0041376883","0.0041376883","0.0041376883"
"17800","3105","3105","3105","0.0042022043","0.0042022043","0.0042022043","3105","3105","3105","0.004108919","0.004108919","0.004108919","3105","3105","3105","0.005324373","0.005324373","0.005324373","3105","3105","3105","0.004247074","0.004247074","0.004247074","3105","3105","3105","0.004546035","0.004546035","0.004546035","3105","3105","3105","0.0054792813","0.0054792813","0.0054792813","3106","3106","3106","0.004205865","0.004205865","0.004205865","3105","3105","3105","0.0040501524","0.0040501524","0.0040501524","3105","3105","3105","0.004089435","0.004089435","0.004089435","3105","3105","3105","0.0041256305","0.0041256305","0.0041256305"
"17850","3115","3115","3115","0.0040636878","0.0040636878","0.0040636878","3115","3115","3115","0.004922404","0.004922404","0.004922404","3115","3115","3115","0.005081759","0.005081759","0.005081759","3115","3115","3115","0.004163267","0.004163267","0.004163267","3115","3115","3115","0.004199205","0.004199205","0.004199205","3115","3115","3115","0.0043356726","0.0043356726","0.0043356726","3116","3116","3116","0.0041267965","0.0041267965","0.0041267965","3115","3115","3115","0.0040403586","0.0040403586","0.0040403586","3115","3115","3115","0.0042908685","0.0042908685","0.0042908685","3115","3115","3115","0.004140065","0.004140065","0.004140065"
"17900","3124","3124","3124","0.004063628","0.004063628","0.004063628","3124","3124","3124","0.0041914997","0.0041914997","0.0041914997","3124","3124","3124","0.005446396","0.005446396","0.005446396","3124","3124","3124","0.0041750562","0.0041750562","0.0041750562","3124","3124","3124","0.0041922275","0.0041922275","0.0041922275","3124","3124","3124","0.004173966","0.004173966","0.004173966","3125","3125","3125","0.0041979877","0.0041979877","0.0041979877","3124","3124","3124","0.0040309285","0.0040309285","0.0040309285","3124","3124","3124","0.004148043","0.004148043","0.004148043","3124","3124","3124","0.004157294","0.004157294","0.004157294"
"17950","3133","3133","3133","0.00405545","0.00405545","0.00405545","3133","3133","3133","0.0041620615","0.0041620615","0.0041620615","3133","3133","3133","0.0054674535","0.0054674535","0.0054674535","3133","3133","3133","0.004239625","0.004239625","0.004239625","3133","3133","3133","0.0041899304","0.0041899304","0.0041899304","3133","3133","3133","0.004149339","0.004149339","0.004149339","3134","3134","3134","0.0041111056","0.0041111056","0.0041111056","3133","3133","3133","0.00446393","0.00446393","0.00446393","3133","3133","3133","0.004169402","0.004169402","0.004169402","3133","3133","3133","0.004234577","0.004234577","0.004234577"
"18000","3142","3142","3142","0.004060148","0.004060148","0.004060148","3142","3142","3142","0.0040572374","0.0040572374","0.0040572374","3142","3142","3142","0.0045103314","0.0045103314","0.0045103314","3142","3142","3142","0.0043055923","0.0043055923","0.0043055923","3142","3142","3142","0.004240312","0.004240312","0.004240312","3142","3142","3142","0.0041472777","0.0041472777","0.0041472777","3143","3143","3143","0.0041437536","0.0041437536","0.0041437536","3142","3142","3142","0.004142455","0.004142455","0.004142455","3142","3142","3142","0.0041397796","0.0041397796","0.0041397796","3142","3142","3142","0.0041137603","0.0041137603","0.0041137603"
"18001","3151","3151","3151","0.00407801","0.00407801","0.00407801","3151","3151","3151","0.0040697125","0.0040697125","0.0040697125","3151","3151","3151","0.0045018834","0.0045018834","0.0045018834","3151","3151","3151","0.004317576","0.004317576","0.004317576","3151","3151","3151","0.004265393","0.004265393","0.004265393","3151","3151","3151","0.0041693496","0.0041693496","0.0041693496","3151","3151","3151","0.0041741366","0.0041741366","0.0041741366","3151","3151","3151","0.0041721235","0.0041721235","0.0041721235","3151","3151","3151","0.00437744","0.00437744","0.00437744","3151","3151","3151","0.004138402","0.004138402","0.004138402"
"18050","3160","3160","3160","0.00401837","0.00401837","0.00401837","3160","3160","3160","0.0041744364","0.0041744364","0.0041744364","3160","3160","3160","0.0042570746","0.0042570746","0.0042570746","3160","3160","3160","0.0041613304","0.0041613304","0.0041613304","3160","3160","3160","0.004202384","0.004202384","0.004202384","3160","3160","3160","0.004126877","0.004126877","0.004126877","3160","3160","3160","0.0040836474","0.0040836474","0.0040836474","3160","3160","3160","0.0041286713","0.0041286713","0.0041286713","3160","3160","3160","0.004187032","0.004187032","0.004187032","3160","3160","3160","0.0041259","0.0041259","0.0041259"
"18100","3169","3169","3169","0.004064965","0.004064965","0.004064965","3169","3169","3169","0.004196438","0.004196438","0.004196438","3169","3169","3169","0.0042686407","0.0042686407","0.0042686407","3169","3169","3169","0.004469228","0.004469228","0.004469228","3169","3169","3169","0.004238411","0.004238411","0.004238411","3169","3169","3169","0.004125715","0.004125715","0.004125715","3169","3169","3169","0.0041795187","0.0041795187","0.0041795187","3169","3169","3169","0.0042194137","0.0042194137","0.0042194137","3169","3169","3169","0.0041494262","0.0041494262","0.0041494262","3169","3169","3169","0.004107803","0.004107803","0.004107803"
"18150","3178","3178","3178","0.0041749496","0.0041749496","0.0041749496","3178","3178","3178","0.0041487142","0.0041487142","0.0041487142","3178","3178","3178","0.004188947","0.004188947","0.004188947","3178","3178","3178","0.0041139503","0.0041139503","0.0041139503","3178","3178","3178","0.0041999184","0.0041999184","0.0041999184","3178","3178","3178","0.0041239257","0.0041239257","0.0041239257","3178","3178","3178","0.0041563734","0.0041563734","0.0041563734","3178","3178","3178","0.0042309957","0.0042309957","0.0042309957","3178","3178","3178","0.004174427","0.004174427","0.004174427","3178","3178","3178","0.0041965814","0.0041965814","0.0041965814"
"18200","3187","3187","3187","0.0040630456","0.0040630456","0.0040630456","3187","3187","3187","0.0041661575","0.0041661575","0.0041661575","3187","3187","3187","0.0041773547","0.0041773547","0.0041773547","3187","3187","3187","0.0053180745","0.0053180745","0.0053180745","3187","3187","3187","0.004239665","0.004239665","0.004239665","3187","3187","3187","0.005121295","0.005121295","0.005121295","3187","3187","3187","0.004085355","0.004085355","0.004085355","3187","3187","3187","0.0041468875","0.0041468875","0.0041468875","3187","3187","3187","0.0042296574","0.0042296574","0.0042296574","3187","3187","3187","0.0041016145","0.0041016145","0.0041016145"
"18250","3197","3197","3197","0.0039795903","0.0039795903","0.0039795903","3197","3197","3197","0.0040792716","0.0040792716","0.0040792716","3197","3197","3197","0.0042724926","0.0042724926","0.0042724926","3197","3197","3197","0.0041039204","0.0041039204","0.0041039204","3197","3197","3197","0.0041536693","0.0041536693","0.0041536693","3197","3197","3197","0.004551879","0.004551879","0.004551879","3197","3197","3197","0.0042175455","0.0042175455","0.0042175455","3197","3197","3197","0.0041422374","0.0041422374","0.0041422374","3197","3197","3197","0.0041617043","0.0041617043","0.0041617043","3197","3197","3197","0.0040979413","0.0040979413","0.0040979413"
"18300","3206","3206","3206","0.0040109204","0.0040109204","0.0040109204","3206","3206","3206","0.004081311","0.004081311","0.004081311","3206","3206","3206","0.0053776978","0.0053776978","0.0053776978","3206","3206","3206","0.004151252","0.004151252","0.004151252","3206","3206","3206","0.0041655465","0.0041655465","0.0041655465","3206","3206","3206","0.0041748276","0.0041748276","0.0041748276","3206","3206","3206","0.0041034305","0.0041034305","0.0041034305","3206","3206","3206","0.0040978766","0.0040978766","0.0040978766","3206","3206","3206","0.004209988","0.004209988","0.004209988","3206","3206","3206","0.004137233","0.004137233","0.004137233"
"18350","3215","3215","3215","0.0039932607","0.0039932607","0.0039932607","3215","3215","3215","0.004058191","0.004058191","0.004058191","3215","3215","3215","0.0055019823","0.0055019823","0.0055019823","3215","3215","3215","0.0041905674","0.0041905674","0.0041905674","3215","3215","3215","0.004159911","0.004159911","0.004159911","3215","3215","3215","0.0042139613","0.0042139613","0.0042139613","3215","3215","3215","0.0041427403","0.0041427403","0.0041427403","3215","3215","3215","0.004251887","0.004251887","0.004251887","3215","3215","3215","0.0041513667","0.0041513667","0.0041513667","3215","3215","3215","0.004116674","0.004116674","0.004116674"
"18400","3224","3224","3224","0.0040421644","0.0040421644","0.0040421644","3224","3224","3224","0.0042507085","0.0042507085","0.0042507085","3224","3224","3224","0.004283443","0.004283443","0.004283443","3224","3224","3224","0.0041675568","0.0041675568","0.0041675568","3224","3224","3224","0.004167965","0.004167965","0.004167965","3224","3224","3224","0.004147019","0.004147019","0.004147019","3224","3224","3224","0.004349051","0.004349051","0.004349051","3224","3224","3224","0.004230098","0.004230098","0.004230098","3224","3224","3224","0.0041280487","0.0041280487","0.0041280487","3224","3224","3224","0.0040607494","0.0040607494","0.0040607494"
"18450","3234","3234","3234","0.0041834707","0.0041834707","0.0041834707","3234","3234","3234","0.0041466337","0.0041466337","0.0041466337","3234","3234","3234","0.0042852857","0.0042852857","0.0042852857","3234","3234","3234","0.004138655","0.004138655","0.004138655","3234","3234","3234","0.004165496","0.004165496","0.004165496","3234","3234","3234","0.0041312138","0.0041312138","0.0041312138","3234","3234","3234","0.004059813","0.004059813","0.004059813","3234","3234","3234","0.0041367454","0.0041367454","0.0041367454","3234","3234","3234","0.0041440898","0.0041440898","0.0041440898","3234","3234","3234","0.004257991","0.004257991","0.004257991"
"18500","3243","3243","3243","0.004129384","0.004129384","0.004129384","3243","3243","3243","0.0042043207","0.0042043207","0.0042043207","3243","3243","3243","0.0041846577","0.0041846577","0.0041846577","3243","3243","3243","0.0041398965","0.0041398965","0.0041398965","3243","3243","3243","0.004273419","0.004273419","0.004273419","3243","3243","3243","0.004146787","0.004146787","0.004146787","3243","3243","3243","0.004035946","0.004035946","0.004035946","3243","3243","3243","0.004163626","0.004163626","0.004163626","3243","3243","3243","0.004150004","0.004150004","0.004150004","3243","3243","3243","0.0043086065","0.0043086065","0.0043086065"
"18550","3252","3252","3252","0.004065182","0.004065182","0.004065182","3252","3252","3252","0.004115999","0.004115999","0.004115999","3252","3252","3252","0.00418474","0.00418474","0.00418474","3252","3252","3252","0.0041437354","0.0041437354","0.0041437354","3252","3252","3252","0.0042575616","0.0042575616","0.0042575616","3252","3252","3252","0.0041209254","0.0041209254","0.0041209254","3252","3252","3252","0.004281454","0.004281454","0.004281454","3252","3252","3252","0.0043178457","0.0043178457","0.0043178457","3252","3252","3252","0.0041790092","0.0041790092","0.0041790092","3252","3252","3252","0.004099727","0.004099727","0.004099727"
"18600","3261","3261","3261","0.0040322663","0.0040322663","0.0040322663","3261","3261","3261","0.004132985","0.004132985","0.004132985","3261","3261","3261","0.0042992015","0.0042992015","0.0042992015","3261","3261","3261","0.004147108","0.004147108","0.004147108","3261","3261","3261","0.004260758","0.004260758","0.004260758","3261","3261","3261","0.00413495","0.00413495","0.00413495","3261","3261","3261","0.0041092895","0.0041092895","0.0041092895","3261","3261","3261","0.0041773543","0.0041773543","0.0041773543","3261","3261","3261","0.0041183946","0.0041183946","0.0041183946","3261","3261","3261","0.0041230447","0.0041230447","0.0041230447"
"18650","3271","3271","3271","0.003988673","0.003988673","0.003988673","3271","3271","3271","0.0054891044","0.0054891044","0.0054891044","3271","3271","3271","0.0041866503","0.0041866503","0.0041866503","3271","3271","3271","0.004213482","0.004213482","0.004213482","3271","3271","3271","0.0043051713","0.0043051713","0.0043051713","3271","3271","3271","0.00440221","0.00440221","0.00440221","3271","3271","3271","0.0040998524","0.0040998524","0.0040998524","3271","3271","3271","0.004041531","0.004041531","0.004041531","3271","3271","3271","0.004146337","0.004146337","0.004146337","3271","3271","3271","0.0041193618","0.0041193618","0.0041193618"
"18700","3280","3280","3280","0.003977082","0.003977082","0.003977082","3280","3280","3280","0.0042982693","0.0042982693","0.0042982693","3280","3280","3280","0.0042017037","0.0042017037","0.0042017037","3280","3280","3280","0.0041486514","0.0041486514","0.0041486514","3280","3280","3280","0.004156109","0.004156109","0.004156109","3280","3280","3280","0.0055470653","0.0055470653","0.0055470653","3280","3280","3280","0.004176452","0.004176452","0.004176452","3280","3280","3280","0.004047301","0.004047301","0.004047301","3280","3280","3280","0.004238003","0.004238003","0.004238003","3280","3280","3280","0.004376144","0.004376144","0.004376144"
"18750","3289","3289","3289","0.0040033692","0.0040033692","0.0040033692","3289","3289","3289","0.0041428236","0.0041428236","0.0041428236","3289","3289","3289","0.0041762646","0.0041762646","0.0041762646","3289","3289","3289","0.0041591106","0.0041591106","0.0041591106","3289","3289","3289","0.00418832","0.00418832","0.00418832","3289","3289","3289","0.0044480786","0.0044480786","0.0044480786","3289","3289","3289","0.0041411193","0.0041411193","0.0041411193","3289","3289","3289","0.004045121","0.004045121","0.004045121","3289","3289","3289","0.0041195326","0.0041195326","0.0041195326","3289","3289","3289","0.00418487","0.00418487","0.00418487"
"18800","3298","3298","3298","0.0041110204","0.0041110204","0.0041110204","3298","3298","3298","0.0041149557","0.0041149557","0.0041149557","3298","3298","3298","0.004273158","0.004273158","0.004273158","3298","3298","3298","0.005360166","0.005360166","0.005360166","3298","3298","3298","0.004153417","0.004153417","0.004153417","3298","3298","3298","0.005090037","0.005090037","0.005090037","3299","3299","3299","0.004626061","0.004626061","0.004626061","3298","3298","3298","0.004224217","0.004224217","0.004224217","3298","3298","3298","0.004129397","0.004129397","0.004129397","3298","3298","3298","0.0041620554","0.0041620554","0.0041620554"
"18850","3308","3308","3308","0.0041507394","0.0041507394","0.0041507394","3308","3308","3308","0.0041406984","0.0041406984","0.0041406984","3308","3308","3308","0.004196602","0.004196602","0.004196602","3308","3308","3308","0.004156848","0.004156848","0.004156848","3308","3308","3308","0.004276961","0.004276961","0.004276961","3308","3308","3308","0.004161083","0.004161083","0.004161083","3309","3309","3309","0.0041502817","0.0041502817","0.0041502817","3308","3308","3308","0.0041327085","0.0041327085","0.0041327085","3308","3308","3308","0.0041278186","0.0041278186","0.0041278186","3308","3308","3308","0.0041973023","0.0041973023","0.0041973023"
